MDS_Building_ID,Building_Name,Building_TYPE_NM,Building_State_Code,County - State,Parent_Building_ID,Parent_Building_Name,Building_Enrollment,ORGN_ID,ORGN_NM,Learners # Reading,Learners # Registered,Learners # RWF,DateAddedToAcct,IsOrgnActive,ACCT_ID,EXPIRE_DT,Acct_nm,MBR_STS_TYPE_NM,GRANT_IND,ACCT_ENTL_TYPE_NM,Seats_Purchased,TEST_ACCT_IND,Is Cust,LOWGRADE,HIGHGRADE,PK,K-2 Grade,3-5 Grade,6-8 Grade,9-12 Grade,ZIPMETRO,Sch EASI 1-8,Dis EASI 1-8,PRI Rank,County Rating 1-8,ESP,Reading 3 Ptile,Reading 4 Ptile,Reading 5 Ptile,Reading 6 Ptile,Reading 7 Ptile,Reading 8 Ptile,Health,Dist Health,Marketing Eng Score,Score,Ptile Rank
88725,Miles P Richmond School,Public Schools,CA,"SACRAMENTO, CA",3177,Twin Rivers Unified School District,59,27075,MILES P RICHMOND SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,,,,,,,,S,3,3,7,8,6,,,,,,,,,7,,
89048,Ralph Richardson Center,Public Schools,CA,"SACRAMENTO, CA",1941,San Juan Unified School District,83,70380,RALPH RICHARDSON CENTER,4,1,0,11/29/12 15:03,TRUE,1152,1/15/16 0:00,Ralph Richardson Ctr San Juan USD,Expired,FALSE,Intro Package,13,FALSE,0,,,,,,,,S,6,5,8,8,4,,,,,,,,,8,,
89930,Laurel Ruff Center,Public Schools,CA,"SACRAMENTO, CA",1941,San Juan Unified School District,99,21296,LAUREL RUFF CENTER,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,,,,,,,,S,4,5,8,8,4,,,,,,,,,8,,
90606,Jones Career And Educ Center,Public Schools,CA,"SACRAMENTO, CA",1942,Sacramento City Unif School District,2000,,,,,,,,,,,,,,,,0,,,,,,,,U,2,3,,8,,,,,,,,,,,,
92172,Twin Rivers Adult School,Public Schools,CA,"SACRAMENTO, CA",3177,Twin Rivers Unified School District,500,94252,TWIN RIVERS ADULT SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,,,,,,,,S,5,3,7,8,6,,,,,,,,,7,,
138838,Inspire North CS- Sacramento,Public Schools,CA,"SACRAMENTO, CA",,,,169016,INSPIRE NORTH CS- SACRAMENTO,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,,,,,,,,,3,,,8,,,,,,,,,,,,
138875,Pacific Charter Institute,Charter Management Organizations (CMO),CA,"SACRAMENTO, CA",,,,168811,PACIFIC CHARTER INSTITUTE,,,,10/27/16 11:26,FALSE,296258,12/31/19 0:00,PACIFIC CHARTER INSTITUTE,Enrolled,FALSE,Site License,,FALSE,0,,,,,,,,,,,,8,,,,,,,,,,,,
62465,Calvary Christian School,Private Schools,CA,"SAN BENITO, CA",,,40,136439,CALVARY CHRISTIAN SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,K,12,0,1,1,1,1,T,7,,,5,,,,,,,,,,,,
49157,Pinnacles Community School,County Operated Schools,CA,"SAN BENITO, CA",6159,San Benito County Office Of Ed,36,121848,PINNACLES CMTY SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,5,12,0,0,1,1,1,T,5,6,,5,,,,,,,,,,,,
48131,Pinnacles Court School,County Operated Schools,CA,"SAN BENITO, CA",6159,San Benito County Office Of Ed,12,76274,PINNACLES COURT SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,12,0,0,0,1,1,T,6,6,,5,,,,,,,,,,,,
2925,San Benito High School,Public Schools,CA,"SAN BENITO, CA",4620,San Benito High School District,2900,27120,SAN BENITO HIGH SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,9,12,0,0,0,0,1,T,3,3,,5,,,,,,,,,,,,
45208,San Andreas School,County Operated Schools,CA,"SAN BENITO, CA",6159,San Benito County Office Of Ed,95,116629,SAN ANDREAS SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,9,12,0,0,0,0,1,T,6,6,,5,,,,,,,,,,,,
57225,Anzar High School,Public Schools,CA,"SAN BENITO, CA",4619,Aromas-San Juan Unif School District,339,76520,ANZAR HIGH SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,9,12,0,0,0,0,1,R,3,3,,5,,,,,,,,,,,,
48145,Santa Ana Opportunity School,County Operated Schools,CA,"SAN BENITO, CA",6159,San Benito County Office Of Ed,35,76275,SANTA ANA OPPORTUNITY SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,7,9,0,0,0,1,1,T,6,6,,5,,,,,,,,,,,,
2256,Tres Pinos Elementary School,Public Schools,CA,"SAN BENITO, CA",4755,Tres Pinos Union School District,123,20685,TRES PINOS ELEMENTARY SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,PK,8,1,1,1,1,0,R,8,8,,5,,-2,,-1,-1,-2,-1,,,,,
50030,Spring Grove School,Public Schools,CA,"SAN BENITO, CA",4621,North County Joint Union School District,750,49307,SPRING GROVE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,PK,8,1,1,1,1,0,T,5,5,,5,,1,1,1,1,2,2,,,,,
135113,Sacred Heart Parish School,Catholic Schools,CA,"SAN BENITO, CA",132703,Diocese Of Monterey Ed Office,262,70151,SACRED HEART SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,PK,8,1,1,1,1,0,T,7,4,,5,,,,,,,,,,,,
1674,San Juan Elementary School,Public Schools,CA,"SAN BENITO, CA",4619,Aromas-San Juan Unif School District,367,70397,SAN JUAN ELEMENTARY SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,K,8,0,1,1,1,0,R,3,3,,5,,-2,-2,-2,-2,-1,-2,,,,,
1757,Cienega Elementary School,Public Schools,CA,"SAN BENITO, CA",4471,Cienega Union Elementary School District,27,21316,CIENEGA ELEMENTARY SCHOOL,,,,8/26/19 16:07,TRUE,353624,8/1/20 0:00,CIENEGA UNION ELEM SCHOOL DISTRICT,Enrolled,FALSE,Site License,,FALSE,1,K,8,0,1,1,1,0,T,5,5,,5,,,,,,,,,,,2,2
1758,Willow Grove Elementary School,Public Schools,CA,"SAN BENITO, CA",4645,Willow Grove Union Elementary School District,12,27121,WILLOW GROVE ELEMENTARY SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,K,8,0,1,1,1,0,R,4,4,,5,,,,,,,,,,,,
1859,Jefferson Elementary School,Public Schools,CA,"SAN BENITO, CA",6155,Jefferson School District,12,21317,JEFFERSON ELEMENTARY SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,K,8,0,1,1,1,0,R,3,3,,5,,,,,,,,,,,,
2255,Bitterwater Tully Elementary School,Public Schools,CA,"SAN BENITO, CA",4473,Bitterwater Tully Union Esd,34,,,,,,,,,,,,,,,,0,K,8,0,1,1,1,0,T,2,2,,5,,,,,,,,,,,,
3118,Southside Elementary School,Public Schools,CA,"SAN BENITO, CA",6154,Southside Elementary School District,230,21318,SOUTHSIDE ELEMENTARY SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,K,8,0,1,1,1,0,T,4,4,,5,,1,1,2,2,2,1,,,,,
3155,Panoche Elementary School,Public Schools,CA,"SAN BENITO, CA",4622,Panoche Elementary School District,5,27119,PANOCHE ELEMENTARY SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,K,8,0,1,1,1,0,R,2,2,,5,,,,,,,,,,,,
33401,Hollister Prep Charter School,Public Schools,CA,"SAN BENITO, CA",4472,Hollister School District,361,,,,,,,,,,,,,,,,0,K,8,0,1,1,1,0,T,4,4,,5,,2,2,2,2,,,,,,,
43744,Hollister Sda Christian School,Private Schools,CA,"SAN BENITO, CA",,,40,,,,,,,,,,,,,,,,0,K,8,0,1,1,1,0,T,7,,,5,,,,,,,,,,,,
68483,Calaveras Elementary School,Public Schools,CA,"SAN BENITO, CA",4472,Hollister School District,488,52393,CALAVERAS ELEMENTARY SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,K,8,0,1,1,1,0,T,4,4,,5,,-1,-1,-1,1,2,1,,,,,
31053,Accelerated Achievement Acad,Public Schools,CA,"SAN BENITO, CA",4472,Hollister School District,139,,,,,,,,,,,,,,,,0,4,8,0,0,1,1,0,T,4,4,,5,,,2,2,2,2,2,,,,,
3587,Rancho San Justo Middle School,Public Schools,CA,"SAN BENITO, CA",4472,Hollister School District,872,70396,RANCHO SAN JUSTO MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,T,4,4,,5,,,,,1,1,-1,,,,,
56656,Marguerite Maze Middle School,Public Schools,CA,"SAN BENITO, CA",4472,Hollister School District,666,57844,MARGUERITE MAZE MIDDLE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,8,0,0,0,1,0,T,4,4,,5,,,,,-1,-1,1,,,,,
17677,Hollister Dual Language Acad,Public Schools,CA,"SAN BENITO, CA",4472,Hollister School District,618,101440,HOLLISTER DUAL LANGUAGE ACAD,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,K,6,0,1,1,1,0,T,3,4,,5,,1,1,1,1,2,2,,,,,
3117,Ladd Lane School,Public Schools,CA,"SAN BENITO, CA",4472,Hollister School District,631,70394,LADD LANE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,K,5,0,1,1,0,0,T,3,4,,5,,1,1,1,,,,,,,,
3585,R O Hardin Elementary School,Public Schools,CA,"SAN BENITO, CA",4472,Hollister School District,431,70395,R O HARDIN ELEMENTARY SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,K,5,0,1,1,0,0,T,4,4,,5,,-1,-1,-1,,,,,,,,
3586,Sunnyslope Elementary School,Public Schools,CA,"SAN BENITO, CA",4472,Hollister School District,679,20684,SUNNYSLOPE ELEMENTARY SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,K,5,0,1,1,0,0,T,4,4,,5,,-1,1,-1,,,,,,,,
66278,Gabilan Hills School,Public Schools,CA,"SAN BENITO, CA",4472,Hollister School District,276,122361,GABILAN HILLS SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,K,5,0,1,1,0,0,T,4,4,,5,,-2,-1,1,,,,,,,,
103344,Cerra Vista Elementary School,Public Schools,CA,"SAN BENITO, CA",4472,Hollister School District,588,120140,CERRA VISTA ELEMENTARY SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,K,5,0,1,1,0,0,T,5,4,,5,,1,1,1,,,,,,,,
74308,Mi Escuelita Pre-School,Public Schools,CA,"SAN BENITO, CA",4619,Aromas-San Juan Unif School District,66,77143,MI ESCUELITA PRE-SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,PK,PK,1,0,0,0,0,R,4,3,,5,,,,,,,,,,,,
6159,San Benito County Office Of Ed,County Centers,CA,"SAN BENITO, CA",,,,3535,SAN BENITO CO OFFICE OF ED,,,,7/1/13 12:41,FALSE,1786,7/15/15 0:00,San Benito COE Special Ed VI Prog,Expired,FALSE,Intro Package,5,FALSE,0,,,,,,,,T,,,,5,,,,,,,,,,,,
50628,Keith Thompson School,Private Schools,CA,"SAN BENITO, CA",,,18,143713,KEITH THOMPSON SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,,,,,,,,T,7,,,5,,,,,,,,,,,,
9664,Loma Linda Sda Academy,Private Schools,CA,"SAN BERNARDINO, CA",,,1200,128196,LOMA LINDA ACADEMY,,,,2/16/16 10:22,FALSE,187160,6/30/20 0:00,LOMA LINDA ACADEMY,Enrolled,FALSE,Site License,,FALSE,0,PK,12,1,1,1,1,1,S,4,,,7,,,,,,,,,,,,
9664,Loma Linda Sda Academy,Private Schools,CA,"SAN BERNARDINO, CA",,,1200,162177,Loma Linda High School,4,0,0,3/7/16 13:54,TRUE,187160,6/30/20 0:00,LOMA LINDA ACADEMY,Enrolled,FALSE,Site License,,FALSE,1,PK,12,1,1,1,1,1,S,4,,,7,,,,,,,,,,,2,2
9664,Loma Linda Sda Academy,Private Schools,CA,"SAN BERNARDINO, CA",,,1200,162175,Loma Linda Elementary School,24,7,2,3/7/16 13:54,TRUE,187160,6/30/20 0:00,LOMA LINDA ACADEMY,Enrolled,FALSE,Site License,,FALSE,1,PK,12,1,1,1,1,1,S,4,,,7,,,,,,,,,,,6.4,5
9664,Loma Linda Sda Academy,Private Schools,CA,"SAN BERNARDINO, CA",,,1200,162176,Loma Linda Jr High School,19,9,2,3/7/16 13:54,TRUE,187160,6/30/20 0:00,LOMA LINDA ACADEMY,Enrolled,FALSE,Site License,,FALSE,1,PK,12,1,1,1,1,1,S,4,,,7,,,,,,,,,,,0,1
29538,Taylion Academy High Desert,Public Schools,CA,"SAN BERNARDINO, CA",4474,Adelanto Elementary School District,82,,,,,,,,,,,,,,,,0,PK,12,1,1,1,1,1,S,2,2,,7,,,,,,-1,-2,,,,,
37616,Hesperia Christian School,Private Schools,CA,"SAN BERNARDINO, CA",,,267,142156,HESPERIA CHRISTIAN SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,PK,12,1,1,1,1,1,S,3,,,7,,,,,,,,,,,,
45318,Victor Valley Christian School,Private Schools,CA,"SAN BERNARDINO, CA",,,341,130550,VICTOR VALLEY CHRISTIAN SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,PK,12,1,1,1,1,1,U,3,,,7,,,,,,,,,,,,
56387,Diocese San Bernardino Ed Office,Diocesan Offices,CA,"SAN BERNARDINO, CA",,,7548,17177,DIOCESE SAN BERNARDINO ED OFF,,,,9/22/16 15:03,FALSE,215811,6/30/20 0:00,ST CATHERINE OF ALEXANDRIA SCHOOL,Enrolled,FALSE,Site License,,FALSE,0,PK,12,1,1,1,1,1,U,,,,7,3,,,,,,,,,,,
61281,Apple Valley Christian School,Private Schools,CA,"SAN BERNARDINO, CA",,,171,,,,,,,,,,,,,,,,0,PK,12,1,1,1,1,1,S,5,,,7,,,,,,,,,,,,
61282,Bloomington Christian School,Private Schools,CA,"SAN BERNARDINO, CA",,,580,135783,BLOOMINGTON CHRISTIAN SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,PK,12,1,1,1,1,1,S,4,,,7,,,,,,,,,,,,
63903,Joshua Springs Christian School,Private Schools,CA,"SAN BERNARDINO, CA",,,270,138061,JOSHUA SPRINGS CHRISTIAN SCH,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,PK,12,1,1,1,1,1,T,2,,,7,,,,,,,,,,,,
5253,Our Lady Of The Desert School,Private Schools,CA,"SAN BERNARDINO, CA",,,68,137724,OUR LADY OF THE DESERT SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,K,12,0,1,1,1,1,T,2,,,7,,,,,,,,,,,,
8965,High Desert Premier Academy,Public Schools,CA,"SAN BERNARDINO, CA",4756,Apple Valley Unified School District,161,,,,,,,,,,,,,,,,0,K,12,0,1,1,1,1,S,3,4,,7,,,,,,-1,-2,,,,,
12738,Bright Ideas Alternative School,Private Schools,CA,"SAN BERNARDINO, CA",,,25,147565,BRIGHT IDEAS ALT SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,K,12,0,1,1,1,1,U,2,,,7,,,,,,,,,,,,
13788,Packinghouse Calvary Acad,Private Schools,CA,"SAN BERNARDINO, CA",,,165,,,,,,,,,,,,,,,,0,K,12,0,1,1,1,1,U,6,,,7,,,,,,,,,,,,
13792,Lake Arrowhead Christian School,Private Schools,CA,"SAN BERNARDINO, CA",,,100,,,,,,,,,,,,,,,,0,K,12,0,1,1,1,1,T,5,,,7,,,,,,,,,,,,
19211,Alta Vista Public Charter School,Public Schools,CA,"SAN BERNARDINO, CA",4474,Adelanto Elementary School District,1578,101766,ALTA VISTA PUBLIC CHARTER SCH,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,K,12,0,1,1,1,1,S,2,2,,7,,,,,,,,,,,,
24017,Hope Academy Charter School,Public Schools,CA,"SAN BERNARDINO, CA",4626,Morongo Unified School District,1935,65945,HOPE ACADEMY CHARTER SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,K,12,0,1,1,1,1,T,2,4,,7,,,,,,,,,,,,
25052,Asa Charter School,Public Schools,CA,"SAN BERNARDINO, CA",7779,San Bernardino City Unified School District,228,,,,,,,,,,,,,,,,0,K,12,0,1,1,1,1,U,2,2,,7,,-2,-2,-2,-2,-2,-2,,,,,
26290,Shadow Ridge School,Public Schools,CA,"SAN BERNARDINO, CA",4623,Hesperia Unified School District,165,,,,,,,,,,,,,,,,0,K,12,0,1,1,1,1,S,1,2,8,7,8,,,,,-2,-2,,,6,,
31175,Scale Leadership Academy,Public Schools,CA,"SAN BERNARDINO, CA",127888,Acton Agua Dulce Unif School District,172,,,,,,,,,,,,,,,,0,K,12,0,1,1,1,1,U,6,5,8,7,8,,-2,-2,-1,-1,-1,,,2,,
33145,Bear Valley Virtual Academy,Public Schools,CA,"SAN BERNARDINO, CA",4477,Bear Valley Unified School District,401,,,,,,,,,,,,,,,,0,K,12,0,1,1,1,1,T,4,3,,7,,,,,,,,,,,,
33653,Ca Steam San Bernardino,Public Schools,CA,"SAN BERNARDINO, CA",8106,Trona Joint Unified School District,679,,,,,,,,,,,,,,,,0,K,12,0,1,1,1,1,R,5,5,,7,,-2,-2,-2,-2,-1,-1,,,,,
35661,Upland Christian Academy,Private Schools,CA,"SAN BERNARDINO, CA",,,491,,,,,,,,,,,,,,,,0,K,12,0,1,1,1,1,S,3,,,7,,,,,,,,,,,,
43741,Redlands Adventist Academy,Private Schools,CA,"SAN BERNARDINO, CA",,,430,144776,REDLANDS ADVENTIST ACADEMY,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,K,12,0,1,1,1,1,U,6,,,7,,,,,,,,,,,,
44766,Gateway Education Center,Private Schools,CA,"SAN BERNARDINO, CA",,,68,130549,GATEWAY EDUCATION CENTER,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,K,12,0,1,1,1,1,U,5,,,7,,,,,,,,,,,,
47943,Academy Of Academic Excellence,Public Schools,CA,"SAN BERNARDINO, CA",4756,Apple Valley Unified School District,1453,97322,ACADEMY OF ACADEMIC EXCELLENCE,2,0,0,5/23/13 16:39,TRUE,1717,8/1/19 0:00,Academy for Academic Excellence TA Sample,On Hold,FALSE,Intro Package,210,TRUE,0,K,12,0,1,1,1,1,S,5,4,,7,,-1,1,1,1,1,1,,,,,
50473,Calvary Baptist Church School,Private Schools,CA,"SAN BERNARDINO, CA",,,20,134095,CALVARY BAPTIST CHURCH SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,K,12,0,1,1,1,1,T,2,,,7,,,,,,,,,,,,
63037,Grace Christian School,Private Schools,CA,"SAN BERNARDINO, CA",,,85,152279,GRACE CHRISTIAN SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,K,12,0,1,1,1,1,T,3,,,7,,,,,,,,,,,,
63666,Inland Lighthouse Academy,Private Schools,CA,"SAN BERNARDINO, CA",,,80,,,,,,,,,,,,,,,,0,K,12,0,1,1,1,1,S,2,,,7,,,,,,,,,,,,
64979,Ironwood Christian Academy,Private Schools,CA,"SAN BERNARDINO, CA",,,35,136094,IRONWOOD CHRISTIAN ACADEMY,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,K,12,0,1,1,1,1,R,2,,,7,,,,,,,,,,,,
75863,Odell Young Alternative School,Private Schools,CA,"SAN BERNARDINO, CA",,,27,143260,ODELL YOUNG ALTERNATIVE SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,K,12,0,1,1,1,1,U,3,,,7,,,,,,,,,,,,
75864,Petros Christian Academy,Private Schools,CA,"SAN BERNARDINO, CA",,,67,148573,PETROS CHRISTIAN ACADEMY,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,K,12,0,1,1,1,1,U,6,,,7,,,,,,,,,,,,
79600,Mojave River Academy,Public Schools,CA,"SAN BERNARDINO, CA",8618,Oro Grande School District,1392,,,,,,,,,,,,,,,,0,K,12,0,1,1,1,1,U,1,1,4,7,2,-2,-2,,-2,,,,,2,,
85101,Berean Christian School,Private Schools,CA,"SAN BERNARDINO, CA",,,36,154434,BEREAN CHRISTIAN SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,K,12,0,1,1,1,1,,6,,,7,,,,,,,,,,,,
85102,Dikaios Christian Academy,Private Schools,CA,"SAN BERNARDINO, CA",,,285,148690,DIKAIOS CHRISTIAN ACADEMY,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,K,12,0,1,1,1,1,U,6,,,7,,,,,,,,,,,,
85384,Montecito Baptist School,Private Schools,CA,"SAN BERNARDINO, CA",,,119,148715,MONTECITO BAPTIST SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,K,12,0,1,1,1,1,U,7,,,7,,,,,,,,,,,,
94741,Calico Alternative Ed Center,Public Schools,CA,"SAN BERNARDINO, CA",62250,Silver Valley Unified School District,22,,,,,,,,,,,,,,,,0,K,12,0,1,1,1,1,R,3,2,,7,,,,,,,,,,,,
98000,San Bernardino Alternative Learning Center,Public Schools,CA,"SAN BERNARDINO, CA",7779,San Bernardino City Unified School District,150,98065,SAN BERNARDINO ALT LRNG CTR,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,K,12,0,1,1,1,1,,3,2,,7,,,,,,,,,,,,
104077,Gorman Learning Center,State Operated Schools,CA,"SAN BERNARDINO, CA",19817,California Dept Of Education,2400,60954,GORMAN LEARNING CENTER,18,5,2,12/5/12 18:33,TRUE,1172,12/31/19 0:00,Gorman Learning Center,Enrolled,FALSE,Intro Package,10,FALSE,1,K,12,0,1,1,1,1,U,6,5,8,7,8,-1,-1,-1,-1,-1,-1,,,7,9.75,6
113190,Snowline Virtual School,Public Schools,CA,"SAN BERNARDINO, CA",7750,Snowline Joint Unified School District,48,,,,,,,,,,,,,,,,0,K,12,0,1,1,1,1,R,3,4,,7,,,,,,,,,,,,
9647,Burton Thrall Juvenile Crt School,County Operated Schools,CA,"SAN BERNARDINO, CA",9425,San Bernardino County Office Of Ed,200,,,,,,,,,,,,,,,,0,5,12,0,0,1,1,1,U,2,4,,7,,,,,,,,,,,,
26978,Desert Mountain Community Day School,County Operated Schools,CA,"SAN BERNARDINO, CA",9425,San Bernardino County Office Of Ed,112,,,,,,,,,,,,,,,,0,5,12,0,0,1,1,1,U,5,4,,7,,,,,,,,,,,,
29560,Lucerne Community Day School,Public Schools,CA,"SAN BERNARDINO, CA",4625,Lucerne Valley Unif School District,20,,,,,,,,,,,,,,,,0,5,12,0,0,1,1,1,R,2,2,5,7,4,,,,,,,,,1,,
7445,Public Safety Academy,Public Schools,CA,"SAN BERNARDINO, CA",7779,San Bernardino City Unified School District,425,63242,PUBLIC SAFETY ACADEMY,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,12,0,0,0,1,1,U,2,2,,7,,,,,-2,-1,-2,,,,,
24611,School Of Opportunity,Public Schools,CA,"SAN BERNARDINO, CA",4478,Barstow Unified School District,8,,,,,,,,,,,,,,,,0,6,12,0,0,0,1,1,T,3,3,,7,,,,,,,,,,,,
33054,Needles Community Day School,Public Schools,CA,"SAN BERNARDINO, CA",4760,Needles Unif School District,40,,,,,,,,,,,,,,,,0,6,12,0,0,0,1,1,T,4,5,,7,,,,,,,,,,,,
74012,Upland Community School,County Operated Schools,CA,"SAN BERNARDINO, CA",9425,San Bernardino County Office Of Ed,60,95425,UPLAND CMTY SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,6,12,0,0,0,1,1,S,5,4,,7,,,,,,,,,,,,
1627,Hesperia Community Day School,Public Schools,CA,"SAN BERNARDINO, CA",4623,Hesperia Unified School District,15,54372,HESPERIA COMMUNITY DAY SCHOOL,,,,7/30/14 15:52,TRUE,115174,6/30/20 0:00,Hesperia Unified School District,Enrolled,FALSE,Intro Package,50,FALSE,1,7,12,0,0,0,1,1,S,1,2,8,7,8,,,,,,,,,6,0,0
8751,Trona High School,Public Schools,CA,"SAN BERNARDINO, CA",8106,Trona Joint Unified School District,117,21359,TRONA HIGH SCHOOL,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,7,12,0,0,0,1,1,R,5,5,,7,,,,,,1,-2,,,,,
8860,Mirus Secondary School,Public Schools,CA,"SAN BERNARDINO, CA",4623,Hesperia Unified School District,248,100940,MIRUS SECONDARY SCHOOL,,,,7/30/14 15:52,TRUE,115174,6/30/20 0:00,Hesperia Unified School District,Enrolled,FALSE,Intro Package,50,FALSE,1,7,12,0,0,0,1,1,S,2,2,8,7,8,,,,,,,,,6,0,0
9233,Ace High School,Public Schools,CA,"SAN BERNARDINO, CA",6158,Helendale School District,317,,,,,,,,,,,,,,,,0,7,12,0,0,0,1,1,T,4,4,,7,,,,,,-2,,,,,,
11595,Chino Valley Learning Academy,Public Schools,CA,"SAN BERNARDINO, CA",4757,Chino Valley Unified School District,46,,,,,,,,,,,,,,,,0,7,12,0,0,0,1,1,S,5,5,,7,,,,,,,,,,,,
12859,Encore High School For The Arts,Public Schools,CA,"SAN BERNARDINO, CA",4623,Hesperia Unified School District,1085,126563,ENCORE JR SR HIGH SCHOOL,1,0,0,10/31/16 13:02,TRUE,296477,1/16/18 0:00,ENCORE JR SR HIGH SCHOOL,Expired,FALSE,Intro Package,10,FALSE,0,7,12,0,0,0,1,1,S,2,2,8,7,8,,,,,-1,-1,,,6,,
17191,Options For Youth-San Bern 1,Public Schools,CA,"SAN BERNARDINO, CA",7779,San Bernardino City Unified School District,620,127058,OPTIONS FOR YOUTH-SAN BERN,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,7,12,0,0,0,1,1,U,5,2,,7,,,,,,,,,,,,
23629,Oak View High School Education Center,Public Schools,CA,"SAN BERNARDINO, CA",7749,Yucaipa-Calimesa Joint Usd,82,101347,OAK VIEW HS EDUCATION CTR,,,,,FALSE,1,,Community Only,Enrolled,FALSE,Community Only,,FALSE,0,7,12,0,0,0,1,1,S,2,3,,7,,,,,,,,,,,,
