School,Disabilities,File Name,Gen Ed,Resource Specialist,Socioeconomically Disadvantaged
/Users/georgiachanning/LA/SARC_tables/37683870105825_tables.txt,49.02,/Users/georgiachanning/LA/SARC_tables/37683870105825_tables.txt,84.98,Unknown,['8.1']
Junipero Serra Drive Washington Elementary,38.89,/Users/georgiachanning/LA/SARC_tables/19752916022479_tables.txt,70.00,['1.0'],[]
Moreno Elementary School,13.79,/Users/georgiachanning/LA/SARC_tables/33671246032320_tables.txt,212.5,Unknown,['77.0']
CORE Charter School,10.26,/Users/georgiachanning/LA/SARC_tables/58727286115935_tables.txt,43.17,['3.0'],['51.5']
Richard Crane Elementary,Unknown,/Users/georgiachanning/LA/SARC_tables/49738820135053_tables.txt,Unknown,['.9'],['52.6']
Carl Hankey Elementary School,33.33,/Users/georgiachanning/LA/SARC_tables/30664646098495_tables.txt,56.91,Unknown,['40.8']
San Pedro Elementary,0.00,/Users/georgiachanning/LA/SARC_tables/21654586024830_tables.txt,14.04,['1.0'],['84.9']
Redding Elementary School,16.67,/Users/georgiachanning/LA/SARC_tables/45701106050462_tables.txt,215.6,['1.0'],['67.4']
La Vorgna Elementary Schooll,97.67,/Users/georgiachanning/LA/SARC_tables/33751920108498_tables.txt,59.07,['2.1'],['28.7']
/Users/georgiachanning/LA/SARC_tables/36678766036784_tables.txt,100.00,/Users/georgiachanning/LA/SARC_tables/36678766036784_tables.txt,47.94,Unknown,['80.1']
El Monte Elementary School,8.70,/Users/georgiachanning/LA/SARC_tables/07617546004048_tables.txt,39.66,Unknown,['63.7']
Caswell Elementary School,100.00,/Users/georgiachanning/LA/SARC_tables/50710436052435_tables.txt,12.38,"['1.0', '.1']",['93.5']
Escalona Elementary,43.48,/Users/georgiachanning/LA/SARC_tables/19648406020929_tables.txt,126.1,['2.0'],[]
La Presa Elementary,5.26,/Users/georgiachanning/LA/SARC_tables/37681976038509_tables.txt,64.8,['1.0'],['84.0']
Austin Creek Elementary School,85.71,/Users/georgiachanning/LA/SARC_tables/49708966117907_tables.txt,82.33,['.1'],['8.3']
Marsh Elementary School,0.00,/Users/georgiachanning/LA/SARC_tables/07616486003610_tables.txt,13.62,['.1'],['85.0']
/Users/georgiachanning/LA/SARC_tables/43697086049316_tables.txt,44.11,/Users/georgiachanning/LA/SARC_tables/43697086049316_tables.txt,83.7,Unknown,"['6.9', '10.1', '5.8', '13.6', '34.4', '36.0', '0.3', '0.1', '33.2', '1.0', '11.0', '0.0', '45.5', '8.6', '5.8', '10.1', '6.9', '0.0']"
Lo Inyo Elementary School,40.00,/Users/georgiachanning/LA/SARC_tables/14632896008775_tables.txt,50.36,"['.6', '.1']",['67.6']
Strathmore Elementary School,7.14,/Users/georgiachanning/LA/SARC_tables/54721570114595_tables.txt,35.01,Unknown,['95.4']
Volta Elementary,100.00,/Users/georgiachanning/LA/SARC_tables/24657556025571_tables.txt,49.01,['1.0'],['65.4']
Viejo Elementary School,100.00,/Users/georgiachanning/LA/SARC_tables/30664646068589_tables.txt,48.39,Unknown,['49.7']
/Users/georgiachanning/LA/SARC_tables/01611766090559_tables.txt,16.13,/Users/georgiachanning/LA/SARC_tables/01611766090559_tables.txt,145.7,['4.5'],[]
26 Elementary,41.30,/Users/georgiachanning/LA/SARC_tables/40687596043053_tables.txt,134.0,['2.0'],['45.0']
Sisk Elementary School,Unknown,/Users/georgiachanning/LA/SARC_tables/50712666106934_tables.txt,Unknown,['0.4'],['65.0']
South Bay Union Elementary School District,96.88,/Users/georgiachanning/LA/SARC_tables/12630326008171_tables.txt,38.27,['.1'],['76.1']
Arroyo Seco Elementary School,94.03,/Users/georgiachanning/LA/SARC_tables/01612006071906_tables.txt,59.46,"['1.0', '.1']",['24.0']
45 Vintage Hills Elementary School,57.69,/Users/georgiachanning/LA/SARC_tables/01751016089361_tables.txt,215.2,['5.4'],['7.3']
Taft Elementary School,98.63,/Users/georgiachanning/LA/SARC_tables/33672156107957_tables.txt,42.52,"['1.0', '.1']",['70.6']
Silva Valley Elementary School,40.00,/Users/georgiachanning/LA/SARC_tables/09618386110456_tables.txt,74.91,['.1'],['7.5']
/Users/georgiachanning/LA/SARC_tables/37684030125401_tables.txt,23.53,/Users/georgiachanning/LA/SARC_tables/37684030125401_tables.txt,25.00,['1.2'],['64.7']
Olinda Elementary School,100.00,/Users/georgiachanning/LA/SARC_tables/07617966004899_tables.txt,47.88,Unknown,['33.4']
Smith River Elementary School,100.00,/Users/georgiachanning/LA/SARC_tables/08618206005458_tables.txt,37.58,['.1'],['79.3']
/Users/georgiachanning/LA/SARC_tables/13631076008403_tables.txt,Unknown,/Users/georgiachanning/LA/SARC_tables/13631076008403_tables.txt,Unknown,Unknown,['91.4']
Hooker Oak Elementary School,89.66,/Users/georgiachanning/LA/SARC_tables/04614246003008_tables.txt,57.05,['.1'],['45.8']
Junipero Serra Elementary School,36.36,/Users/georgiachanning/LA/SARC_tables/41690706068282_tables.txt,59.56,['2.0'],['25.8']
Weldon Elementary,3.23,/Users/georgiachanning/LA/SARC_tables/10621176005938_tables.txt,52.33,['2.0'],['79.6']
37 Superintendent Millview Elementary,5.26,/Users/georgiachanning/LA/SARC_tables/20652436024020_tables.txt,429.4,Unknown,['98.0']
Paloma Elementary School,39.76,/Users/georgiachanning/LA/SARC_tables/33751926112809_tables.txt,72.81,"['2.6', '.1']",['27.5']
Blue Oak Elementary School,36.36,/Users/georgiachanning/LA/SARC_tables/09618386107361_tables.txt,60.00,Unknown,['21.4']
Corky McMillin Elementary School,32.14,/Users/georgiachanning/LA/SARC_tables/37680236118988_tables.txt,712.7,['2.0'],['27.3']
Crestview Elementary,0.00,/Users/georgiachanning/LA/SARC_tables/56726036055685_tables.txt,29.93,Unknown,"['93.02', '6.98', '26.25', '96.51', '3.49', '24.10']"
Knights Ferry Elementary School,Unknown,/Users/georgiachanning/LA/SARC_tables/50711426052609_tables.txt,Unknown,['.1'],['22.9']
Patterson Road Elementary School,15.79,/Users/georgiachanning/LA/SARC_tables/42692606045793_tables.txt,53.83,"['1.35', '.1']",['40.3']
/Users/georgiachanning/LA/SARC_tables/36678766037139_tables.txt,94.44,/Users/georgiachanning/LA/SARC_tables/36678766037139_tables.txt,46.27,Unknown,['82.5']
Elmer Wood Elementary School,100.00,/Users/georgiachanning/LA/SARC_tables/24656316025332_tables.txt,57.63,Unknown,['73.0']
Lake View Elementary School,90.24,/Users/georgiachanning/LA/SARC_tables/30666136029615_tables.txt,50.88,['1.0'],['61.9']
Reynolds Elementary School,20.00,/Users/georgiachanning/LA/SARC_tables/37735696106546_tables.txt,812.5,['1.0'],['66.0']
Benjamin Foxen Elementary School,9.09,/Users/georgiachanning/LA/SARC_tables/42691126045264_tables.txt,53.13,"['2.4', '.1']",['54.7']
Ridgecrest Elementary Academy,Unknown,/Users/georgiachanning/LA/SARC_tables/15101571530500_tables.txt,Unknown,['.1'],['48.2']
Holly Avenue Elementary School,100.00,/Users/georgiachanning/LA/SARC_tables/19642616011175_tables.txt,80.20,['6.7'],['35.0']
/Users/georgiachanning/LA/SARC_tables/33670586031975_tables.txt,Unknown,/Users/georgiachanning/LA/SARC_tables/33670586031975_tables.txt,Unknown,Unknown,['94.30']
Empire Oaks Elementary,94.92,/Users/georgiachanning/LA/SARC_tables/34673306118574_tables.txt,81.38,Unknown,['7.0']
Baldwin Elementary School,76.47,/Users/georgiachanning/LA/SARC_tables/07618046005102_tables.txt,88.64,Unknown,['4.9']
Geyserville Elementary School,Unknown,/Users/georgiachanning/LA/SARC_tables/49707066051734_tables.txt,Unknown,['.1'],['62.6']
Von Renner Elementary School,7.14,/Users/georgiachanning/LA/SARC_tables/50736016025753_tables.txt,16.3,['1.0'],[]
Palomares Elementary School,Unknown,/Users/georgiachanning/LA/SARC_tables/01611506090419_tables.txt,Unknown,['1.1'],[]
Summerland Elementary School,Unknown,/Users/georgiachanning/LA/SARC_tables/42691466045322_tables.txt,Unknown,Unknown,['11.3']
Arbolita Elementary,8.33,/Users/georgiachanning/LA/SARC_tables/30665636028930_tables.txt,28.57,['1.5'],[]
Buena Park Elementary,4.17,/Users/georgiachanning/LA/SARC_tables/30664566027551_tables.txt,47.01,['.7'],['72.1']
Mary Deterding Elementary School,41.94,/Users/georgiachanning/LA/SARC_tables/34674476034508_tables.txt,71.39,Unknown,['40.2']
Oneonta Elementary,100.00,/Users/georgiachanning/LA/SARC_tables/37683956040521_tables.txt,33.33,Unknown,['73.5']
La Jolla Elementary,9.23,/Users/georgiachanning/LA/SARC_tables/33671240108134_tables.txt,89.6,Unknown,['81.2']
Valley Oak Elementary,42.11,/Users/georgiachanning/LA/SARC_tables/10621176108096_tables.txt,749.3,Unknown,['28.2']
Pope Valley Elementary,Unknown,/Users/georgiachanning/LA/SARC_tables/28662826027015_tables.txt,Unknown,['.8'],['66.0']
Collett Elementary,7.69,/Users/georgiachanning/LA/SARC_tables/33669776031520_tables.txt,23.4,['.5'],['86.2']
Highland Ranch Elementary School,92.31,/Users/georgiachanning/LA/SARC_tables/37682966110886_tables.txt,73.97,['1.5'],['14.2']
Coleman Elementary,31.82,/Users/georgiachanning/LA/SARC_tables/21654586024764_tables.txt,619.0,['1.0'],['53.3']
Kerman Floyd Elementary School,14.29,/Users/georgiachanning/LA/SARC_tables/10739996006688_tables.txt,39.35,['2.0'],['93.2']
District Name Fruitvale Elementary School District,100.00,/Users/georgiachanning/LA/SARC_tables/15634796104004_tables.txt,58.94,['.1'],['48.5']
Valencia Elementary,40.00,/Users/georgiachanning/LA/SARC_tables/36750696037311_tables.txt,73.19,['1.0'],['29.8']
Millard McCollam Elementary School,95.45,/Users/georgiachanning/LA/SARC_tables/43693696046254_tables.txt,57.97,['.1'],['59.4']
District Name Wheatland Elementary School District,31.58,/Users/georgiachanning/LA/SARC_tables/58727516056832_tables.txt,51.52,['.1'],['39.3']
Highland Elementary School,100.00,/Users/georgiachanning/LA/SARC_tables/54722566054613_tables.txt,16.16,['1.0'],['96.0']
Cram Elementary,100.00,/Users/georgiachanning/LA/SARC_tables/36678436036487_tables.txt,67.60,"['1.0', '.1']",['43.0']
/Users/georgiachanning/LA/SARC_tables/19643116011779_tables.txt,26.79,/Users/georgiachanning/LA/SARC_tables/19643116011779_tables.txt,63.00,Unknown,"['94.12', '5.88', '65.00', '96.47', '3.53', '47.56']"
/Users/georgiachanning/LA/SARC_tables/21653916024467_tables.txt,89.66,/Users/georgiachanning/LA/SARC_tables/21653916024467_tables.txt,79.47,['1.4'],['11.3']
Ridgeview Elementary School,100.00,/Users/georgiachanning/LA/SARC_tables/36679596108880_tables.txt,50.58,Unknown,['61.6']
George White Elementary School,38.24,/Users/georgiachanning/LA/SARC_tables/30664646108740_tables.txt,70.77,Unknown,['24.1']
Elder Creek Elementary,12.82,/Users/georgiachanning/LA/SARC_tables/34674396033930_tables.txt,41.50,['1.0'],['95.2']
Bathgate Elementary School,98.39,/Users/georgiachanning/LA/SARC_tables/30664646111793_tables.txt,78.93,Unknown,['18.1']
District Name Lafayette Elementary School,40.00,/Users/georgiachanning/LA/SARC_tables/07617136003768_tables.txt,83.39,"['4.5', '.1']",['3.7']
Fundamental Elementary School,15.49,/Users/georgiachanning/LA/SARC_tables/30666706099816_tables.txt,43.39,Unknown,['65.0']
/Users/georgiachanning/LA/SARC_tables/15635786010003_tables.txt,100.00,/Users/georgiachanning/LA/SARC_tables/15635786010003_tables.txt,29.00,['.1'],['81.7']
Pasadena Avenue Elementary School,100.00,/Users/georgiachanning/LA/SARC_tables/34674476034813_tables.txt,35.33,"['3.0', '.1']",['78.3']
Rio Del Oro Elementary,25.81,/Users/georgiachanning/LA/SARC_tables/58727440107375_tables.txt,344.0,Unknown,['36.4']
Mickey Cox Elementary,25.00,/Users/georgiachanning/LA/SARC_tables/10621176101984_tables.txt,64.69,['3.0'],['54.2']
/Users/georgiachanning/LA/SARC_tables/36678766036909_tables.txt,100.00,/Users/georgiachanning/LA/SARC_tables/36678766036909_tables.txt,83.94,Unknown,['85.8']
/Users/georgiachanning/LA/SARC_tables/33752426114458_tables.txt,Unknown,/Users/georgiachanning/LA/SARC_tables/33752426114458_tables.txt,Unknown,Unknown,"['1.0', '0.3', '0.2', '0.0', '0.3', '93.1', '4.7', '0.2', '95.1', '52.5', '11.6', '9.2', '1.1', '11.6', '52.5', '95.1']"
Cienega Elementary School,Unknown,/Users/georgiachanning/LA/SARC_tables/35674626035018_tables.txt,Unknown,Unknown,[]
Stege Elementary School,100.00,/Users/georgiachanning/LA/SARC_tables/07617966004972_tables.txt,10.85,['2.0'],['94.2']
Ord Terrace Elementary School,6.25,/Users/georgiachanning/LA/SARC_tables/27660926026355_tables.txt,39.21,['1.0'],['93.4']
Cathedral City Elementary,1.85,/Users/georgiachanning/LA/SARC_tables/33671736032403_tables.txt,031.9,['2.0'],[]
Price Elementary,25.64,/Users/georgiachanning/LA/SARC_tables/19644516012835_tables.txt,61.47,['1.0'],['64.6']
Bonita Canyon Elementary School,100.00,/Users/georgiachanning/LA/SARC_tables/30736506097042_tables.txt,79.56,"['1.5', '.1']",['10.9']
Carl Sundahl Elementary School,86.96,/Users/georgiachanning/LA/SARC_tables/34673306106892_tables.txt,79.69,Unknown,['14.4']
Orinda Union Elementary School,63.64,/Users/georgiachanning/LA/SARC_tables/07617706004451_tables.txt,88.99,['1.0'],['2.6']
Perdew Elementary School,38.46,/Users/georgiachanning/LA/SARC_tables/36677020113688_tables.txt,68.84,"['1.0', '.1']",['51.2']
Culverdale Elementary School,26.03,/Users/georgiachanning/LA/SARC_tables/30736506089429_tables.txt,51.61,"['3.0', '.1']",['41.4']
 Foothill Oak Elementary School Vista,4.35,/Users/georgiachanning/LA/SARC_tables/37684520105882_tables.txt,31.99,Unknown,['97.8']
John E Steinbeck Elementary,14.8,/Users/georgiachanning/LA/SARC_tables/27659616109466_tables.txt,48.61,Unknown,['63.1']
Park View Elementary School,30.77,/Users/georgiachanning/LA/SARC_tables/39686500108035_tables.txt,80.06,['.1'],['23.0']
Luke Ontiveros Fairlawn Elementary School,Unknown,/Users/georgiachanning/LA/SARC_tables/42691206046007_tables.txt,Unknown,Unknown,['97.80']
East County Elementary Special Education,Unknown,/Users/georgiachanning/LA/SARC_tables/07100740107342_tables.txt,Unknown,['0.0'],Unknown
/Users/georgiachanning/LA/SARC_tables/37735696038913_tables.txt,36.11,/Users/georgiachanning/LA/SARC_tables/37735696038913_tables.txt,64.31,['1.0'],['38.2']
Mather Heights Elementary School,47.06,/Users/georgiachanning/LA/SARC_tables/34673306033203_tables.txt,68.18,Unknown,['28.0']
Message rBerylwood Elementary Scho,23.08,/Users/georgiachanning/LA/SARC_tables/56726036055651_tables.txt,23.08,Unknown,"['16.4', '21.9', '2.7', '28126594.31', '5.69', '34.09', '28127898.93', '1.07', '26.71', '14113595.74', '4.26', '31.34', '14114099.29', '0.71', '22.30', '14013092.86', '7.14', '36.92', '14013898.57', '1.43', '31.16', '24723394.33', '5.67', '32.62', '24724498.79', '1.21', '27.16', '1717100.00', '0.00', '23.53', '1717100.00', '0.00', '17.65', '24523495.51', '4.49', '29.49', '24524298.78', '1.22', '24.48', '20018793.50', '6.50', '31.72', '200200100.00', '0.00', '25.00', '545296.30', '3.70', '21.57', '545296.30', '3.70', '23.08']"
Rio Bravo Elementary School,100.00,/Users/georgiachanning/LA/SARC_tables/15735446117816_tables.txt,48.66,Unknown,['49.8']
Frank Vessels Elementary School,36.36,/Users/georgiachanning/LA/SARC_tables/30664806027833_tables.txt,72.00,['.1'],['30.3']
Franklin Elementary,25.93,/Users/georgiachanning/LA/SARC_tables/30666706095152_tables.txt,47.31,['1.0'],['89.0']
Evergreen Elementary School Common Core Standards,32.50,/Users/georgiachanning/LA/SARC_tables/43694356105787_tables.txt,68.85,['1.0'],['34.0']
Liberty Elementary School,17.24,/Users/georgiachanning/LA/SARC_tables/10739996119978_tables.txt,50.27,['1.0'],['75.5']
Message rKnolls Elementary School,10.53,/Users/georgiachanning/LA/SARC_tables/56726036055727_tables.txt,28.33,Unknown,"['98.28', '1.72', '36.84', '98.28', '1.72', '14.04']"
School Year rSchool NameSunrise Elementary rStreet11821 Cobble Brook Dr rCity,5945.16,/Users/georgiachanning/LA/SARC_tables/SunriseLong_tables.txt,5945.16,"['3.0', '5.53', '10.56', '13.72', '7.93']",['17.50']
Fox Elementary,100.00,/Users/georgiachanning/LA/SARC_tables/41688666043459_tables.txt,83.40,['.1'],['4.3']
Myford Elementary School,94.44,/Users/georgiachanning/LA/SARC_tables/30736436118772_tables.txt,75.66,"['1.5', '.1']",['21.6']
/Users/georgiachanning/LA/SARC_tables/36678766036750_tables.txt,17.86,/Users/georgiachanning/LA/SARC_tables/36678766036750_tables.txt,48.30,Unknown,['90.4']
/Users/georgiachanning/LA/SARC_tables/36678766037170_tables.txt,10.81,/Users/georgiachanning/LA/SARC_tables/36678766037170_tables.txt,35.82,Unknown,['92.9']
/Users/georgiachanning/LA/SARC_tables/15633216109052_tables.txt,5.77,/Users/georgiachanning/LA/SARC_tables/15633216109052_tables.txt,31.40,"['.1', '.1']",['97.9']
August Knodt Elementary School,99.00,/Users/georgiachanning/LA/SARC_tables/39685936110555_tables.txt,40.17,Unknown,['76.7']
11 Belleview Elementary School,0.00,/Users/georgiachanning/LA/SARC_tables/54755236054233_tables.txt,31.22,Unknown,['86.3']
/Users/georgiachanning/LA/SARC_tables/36678766037147_tables.txt,97.06,/Users/georgiachanning/LA/SARC_tables/36678766037147_tables.txt,37.25,Unknown,['93.4']
Pinkham Elementary School,100.00,/Users/georgiachanning/LA/SARC_tables/54722566107536_tables.txt,41.54,['2.0'],['81.5']
Chapman Elementary School,100.00,/Users/georgiachanning/LA/SARC_tables/04614246002968_tables.txt,25.53,"['1.0', '.1']",['80.9']
Hacienda Elementary School,98.73,/Users/georgiachanning/LA/SARC_tables/15636770113837_tables.txt,25.10,['.1'],['87.0']
Caryn Elementary School,100.00,/Users/georgiachanning/LA/SARC_tables/36677026107569_tables.txt,77.42,"['1.5', '.1']",['27.1']
Encinal Elementary School,Unknown,/Users/georgiachanning/LA/SARC_tables/51713996053268_tables.txt,Unknown,Unknown,['55.0']
/Users/georgiachanning/LA/SARC_tables/37680980102608_tables.txt,8.77,/Users/georgiachanning/LA/SARC_tables/37680980102608_tables.txt,29.58,Unknown,"['98.01', '1.99', '29.39']"
Cypress Village Elementary,Unknown,/Users/georgiachanning/LA/SARC_tables/30736500129155_tables.txt,Unknown,['1.5'],['19.9']
/Users/georgiachanning/LA/SARC_tables/13631236008411_tables.txt,4.6,/Users/georgiachanning/LA/SARC_tables/13631236008411_tables.txt,4.6,Unknown,"['22.9', '25.7', '2.9', '23.4', '16.9', '6.5', '33232999.1', '0.9', '52.0', '33232698.2', '1.8', '35.6', '16416198.2', '1.8', '45.3', '16415997.0', '3.0', '37.1', '168168100.0', '0.0', '58.3', '16816799.4', '0.6', '34.1', '31331099.0', '1.0', '51.6', '31330798.1', '1.9', '35.2', '99100.0', '0.0', '99100.0', '0.0', '23823598.7', '1.3', '43.3', '23823397.9', '2.1', '28.7', '10410399.0', '1.0', '20.4', '10410197.1', '2.9', '14.9', '242395.8', '4.2', '17.4', '242291.7', '8.3', '4.6']"
Hollow Hills Hollow Hills Fundamental School,47.06,/Users/georgiachanning/LA/SARC_tables/56726036055701_tables.txt,62.23,Unknown,"['100.00', '0.00', '65.93', '100.00', '0.00', '58.24']"
/Users/georgiachanning/LA/SARC_tables/36678766036776_tables.txt,96.43,/Users/georgiachanning/LA/SARC_tables/36678766036776_tables.txt,25.45,Unknown,['91.4']
John Wash Elementary School,92.59,/Users/georgiachanning/LA/SARC_tables/10624146007157_tables.txt,61.24,"['2.0', '.1']",['53.1']
Quailwood Elementary School,100.00,/Users/georgiachanning/LA/SARC_tables/15634796101588_tables.txt,50.66,Unknown,['51.3']
/Users/georgiachanning/LA/SARC_tables/13631236108823_tables.txt,12.0,/Users/georgiachanning/LA/SARC_tables/13631236108823_tables.txt,36.7,Unknown,"['99.6', '0.4', '44.6', '99.1', '0.9', '36.9']"
